Absolute Path,Relative Path,Class,Label,Height,Width,Depth
D:\PYTHON_cem3\dataset\brown_bear\0519.jpg,brown_bear\0519.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0520.jpg,brown_bear\0520.jpg,brown_bear,0,320,477,3
D:\PYTHON_cem3\dataset\brown_bear\0521.jpg,brown_bear\0521.jpg,brown_bear,0,320,430,3
D:\PYTHON_cem3\dataset\brown_bear\0522.jpg,brown_bear\0522.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0523.jpg,brown_bear\0523.jpg,brown_bear,0,320,448,3
D:\PYTHON_cem3\dataset\brown_bear\0524.jpg,brown_bear\0524.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0525.jpg,brown_bear\0525.jpg,brown_bear,0,320,403,3
D:\PYTHON_cem3\dataset\brown_bear\0526.jpg,brown_bear\0526.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0527.jpg,brown_bear\0527.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0528.jpg,brown_bear\0528.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0529.jpg,brown_bear\0529.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0530.jpg,brown_bear\0530.jpg,brown_bear,0,320,180,3
D:\PYTHON_cem3\dataset\brown_bear\0531.jpg,brown_bear\0531.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0532.jpg,brown_bear\0532.jpg,brown_bear,0,316,480,3
D:\PYTHON_cem3\dataset\brown_bear\0533.jpg,brown_bear\0533.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0534.jpg,brown_bear\0534.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0535.jpg,brown_bear\0535.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0536.jpg,brown_bear\0536.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0537.jpg,brown_bear\0537.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0538.jpg,brown_bear\0538.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0539.jpg,brown_bear\0539.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0540.jpg,brown_bear\0540.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0541.jpg,brown_bear\0541.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0542.jpg,brown_bear\0542.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0543.jpg,brown_bear\0543.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0544.jpg,brown_bear\0544.jpg,brown_bear,0,320,335,3
D:\PYTHON_cem3\dataset\brown_bear\0545.jpg,brown_bear\0545.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0546.jpg,brown_bear\0546.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0547.jpg,brown_bear\0547.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0548.jpg,brown_bear\0548.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0549.jpg,brown_bear\0549.jpg,brown_bear,0,320,251,3
D:\PYTHON_cem3\dataset\brown_bear\0550.jpg,brown_bear\0550.jpg,brown_bear,0,320,261,3
D:\PYTHON_cem3\dataset\brown_bear\0551.jpg,brown_bear\0551.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0552.jpg,brown_bear\0552.jpg,brown_bear,0,320,460,3
D:\PYTHON_cem3\dataset\brown_bear\0553.jpg,brown_bear\0553.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0554.jpg,brown_bear\0554.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0555.jpg,brown_bear\0555.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0556.jpg,brown_bear\0556.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0557.jpg,brown_bear\0557.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0558.jpg,brown_bear\0558.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0559.jpg,brown_bear\0559.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0560.jpg,brown_bear\0560.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0561.jpg,brown_bear\0561.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0562.jpg,brown_bear\0562.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0563.jpg,brown_bear\0563.jpg,brown_bear,0,320,213,3
D:\PYTHON_cem3\dataset\brown_bear\0564.jpg,brown_bear\0564.jpg,brown_bear,0,320,478,3
D:\PYTHON_cem3\dataset\brown_bear\0565.jpg,brown_bear\0565.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0566.jpg,brown_bear\0566.jpg,brown_bear,0,320,180,3
D:\PYTHON_cem3\dataset\brown_bear\0567.jpg,brown_bear\0567.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0568.jpg,brown_bear\0568.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0569.jpg,brown_bear\0569.jpg,brown_bear,0,320,459,3
D:\PYTHON_cem3\dataset\brown_bear\0570.jpg,brown_bear\0570.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0571.jpg,brown_bear\0571.jpg,brown_bear,0,320,459,3
D:\PYTHON_cem3\dataset\brown_bear\0572.jpg,brown_bear\0572.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0573.jpg,brown_bear\0573.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0574.jpg,brown_bear\0574.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0575.jpg,brown_bear\0575.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0576.jpg,brown_bear\0576.jpg,brown_bear,0,320,312,3
D:\PYTHON_cem3\dataset\brown_bear\0577.jpg,brown_bear\0577.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0578.jpg,brown_bear\0578.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0579.jpg,brown_bear\0579.jpg,brown_bear,0,320,400,3
D:\PYTHON_cem3\dataset\brown_bear\0580.jpg,brown_bear\0580.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0581.jpg,brown_bear\0581.jpg,brown_bear,0,320,475,3
D:\PYTHON_cem3\dataset\brown_bear\0582.jpg,brown_bear\0582.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0583.jpg,brown_bear\0583.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0584.jpg,brown_bear\0584.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0585.jpg,brown_bear\0585.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0586.jpg,brown_bear\0586.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0587.jpg,brown_bear\0587.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0588.jpg,brown_bear\0588.jpg,brown_bear,0,320,363,3
D:\PYTHON_cem3\dataset\brown_bear\0589.jpg,brown_bear\0589.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0590.jpg,brown_bear\0590.jpg,brown_bear,0,320,388,3
D:\PYTHON_cem3\dataset\brown_bear\0591.jpg,brown_bear\0591.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0592.jpg,brown_bear\0592.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0593.jpg,brown_bear\0593.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0594.jpg,brown_bear\0594.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0595.jpg,brown_bear\0595.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0596.jpg,brown_bear\0596.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0597.jpg,brown_bear\0597.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0598.jpg,brown_bear\0598.jpg,brown_bear,0,320,440,3
D:\PYTHON_cem3\dataset\brown_bear\0599.jpg,brown_bear\0599.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0600.jpg,brown_bear\0600.jpg,brown_bear,0,320,200,3
D:\PYTHON_cem3\dataset\brown_bear\0601.jpg,brown_bear\0601.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0602.jpg,brown_bear\0602.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0603.jpg,brown_bear\0603.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0604.jpg,brown_bear\0604.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0605.jpg,brown_bear\0605.jpg,brown_bear,0,313,480,3
D:\PYTHON_cem3\dataset\brown_bear\0606.jpg,brown_bear\0606.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0607.jpg,brown_bear\0607.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0608.jpg,brown_bear\0608.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0609.jpg,brown_bear\0609.jpg,brown_bear,0,320,227,3
D:\PYTHON_cem3\dataset\brown_bear\0610.jpg,brown_bear\0610.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0611.jpg,brown_bear\0611.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0612.jpg,brown_bear\0612.jpg,brown_bear,0,318,480,3
D:\PYTHON_cem3\dataset\brown_bear\0613.jpg,brown_bear\0613.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0614.jpg,brown_bear\0614.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0615.jpg,brown_bear\0615.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0616.jpg,brown_bear\0616.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0617.jpg,brown_bear\0617.jpg,brown_bear,0,320,426,3
D:\PYTHON_cem3\dataset\brown_bear\0618.jpg,brown_bear\0618.jpg,brown_bear,0,307,480,3
D:\PYTHON_cem3\dataset\brown_bear\0619.jpg,brown_bear\0619.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0620.jpg,brown_bear\0620.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0621.jpg,brown_bear\0621.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0622.jpg,brown_bear\0622.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0623.jpg,brown_bear\0623.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0624.jpg,brown_bear\0624.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0625.jpg,brown_bear\0625.jpg,brown_bear,0,318,480,3
D:\PYTHON_cem3\dataset\brown_bear\0626.jpg,brown_bear\0626.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0627.jpg,brown_bear\0627.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0628.jpg,brown_bear\0628.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0629.jpg,brown_bear\0629.jpg,brown_bear,0,320,478,3
D:\PYTHON_cem3\dataset\brown_bear\0630.jpg,brown_bear\0630.jpg,brown_bear,0,314,480,3
D:\PYTHON_cem3\dataset\brown_bear\0631.jpg,brown_bear\0631.jpg,brown_bear,0,320,257,3
D:\PYTHON_cem3\dataset\brown_bear\0632.jpg,brown_bear\0632.jpg,brown_bear,0,294,480,3
D:\PYTHON_cem3\dataset\brown_bear\0633.jpg,brown_bear\0633.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0634.jpg,brown_bear\0634.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0635.jpg,brown_bear\0635.jpg,brown_bear,0,320,455,3
D:\PYTHON_cem3\dataset\brown_bear\0636.jpg,brown_bear\0636.jpg,brown_bear,0,318,480,3
D:\PYTHON_cem3\dataset\brown_bear\0637.jpg,brown_bear\0637.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0638.jpg,brown_bear\0638.jpg,brown_bear,0,303,480,3
D:\PYTHON_cem3\dataset\brown_bear\0639.jpg,brown_bear\0639.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0640.jpg,brown_bear\0640.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0641.jpg,brown_bear\0641.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0642.jpg,brown_bear\0642.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0643.jpg,brown_bear\0643.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0644.jpg,brown_bear\0644.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0645.jpg,brown_bear\0645.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0646.jpg,brown_bear\0646.jpg,brown_bear,0,320,251,3
D:\PYTHON_cem3\dataset\brown_bear\0647.jpg,brown_bear\0647.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0648.jpg,brown_bear\0648.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0649.jpg,brown_bear\0649.jpg,brown_bear,0,320,213,3
D:\PYTHON_cem3\dataset\brown_bear\0650.jpg,brown_bear\0650.jpg,brown_bear,0,320,462,3
D:\PYTHON_cem3\dataset\brown_bear\0651.jpg,brown_bear\0651.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0652.jpg,brown_bear\0652.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0653.jpg,brown_bear\0653.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0654.jpg,brown_bear\0654.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0655.jpg,brown_bear\0655.jpg,brown_bear,0,320,178,3
D:\PYTHON_cem3\dataset\brown_bear\0656.jpg,brown_bear\0656.jpg,brown_bear,0,320,462,3
D:\PYTHON_cem3\dataset\brown_bear\0657.jpg,brown_bear\0657.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0658.jpg,brown_bear\0658.jpg,brown_bear,0,275,480,3
D:\PYTHON_cem3\dataset\brown_bear\0659.jpg,brown_bear\0659.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0660.jpg,brown_bear\0660.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0661.jpg,brown_bear\0661.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0662.jpg,brown_bear\0662.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0663.jpg,brown_bear\0663.jpg,brown_bear,0,299,480,3
D:\PYTHON_cem3\dataset\brown_bear\0664.jpg,brown_bear\0664.jpg,brown_bear,0,320,450,3
D:\PYTHON_cem3\dataset\brown_bear\0665.jpg,brown_bear\0665.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0666.jpg,brown_bear\0666.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0667.jpg,brown_bear\0667.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0668.jpg,brown_bear\0668.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0669.jpg,brown_bear\0669.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0670.jpg,brown_bear\0670.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0671.jpg,brown_bear\0671.jpg,brown_bear,0,320,425,3
D:\PYTHON_cem3\dataset\brown_bear\0672.jpg,brown_bear\0672.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0673.jpg,brown_bear\0673.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0674.jpg,brown_bear\0674.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0675.jpg,brown_bear\0675.jpg,brown_bear,0,320,442,3
D:\PYTHON_cem3\dataset\brown_bear\0676.jpg,brown_bear\0676.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0677.jpg,brown_bear\0677.jpg,brown_bear,0,278,480,3
D:\PYTHON_cem3\dataset\brown_bear\0678.jpg,brown_bear\0678.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0679.jpg,brown_bear\0679.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0680.jpg,brown_bear\0680.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0681.jpg,brown_bear\0681.jpg,brown_bear,0,315,480,3
D:\PYTHON_cem3\dataset\brown_bear\0682.jpg,brown_bear\0682.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0683.jpg,brown_bear\0683.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0684.jpg,brown_bear\0684.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0685.jpg,brown_bear\0685.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0686.jpg,brown_bear\0686.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0687.jpg,brown_bear\0687.jpg,brown_bear,0,320,478,3
D:\PYTHON_cem3\dataset\brown_bear\0688.jpg,brown_bear\0688.jpg,brown_bear,0,320,213,3
D:\PYTHON_cem3\dataset\brown_bear\0689.jpg,brown_bear\0689.jpg,brown_bear,0,320,442,3
D:\PYTHON_cem3\dataset\brown_bear\0690.jpg,brown_bear\0690.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0691.jpg,brown_bear\0691.jpg,brown_bear,0,320,213,3
D:\PYTHON_cem3\dataset\brown_bear\0692.jpg,brown_bear\0692.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0693.jpg,brown_bear\0693.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0694.jpg,brown_bear\0694.jpg,brown_bear,0,320,283,3
D:\PYTHON_cem3\dataset\brown_bear\0695.jpg,brown_bear\0695.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0696.jpg,brown_bear\0696.jpg,brown_bear,0,320,320,3
D:\PYTHON_cem3\dataset\brown_bear\0697.jpg,brown_bear\0697.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0698.jpg,brown_bear\0698.jpg,brown_bear,0,309,480,3
D:\PYTHON_cem3\dataset\brown_bear\0699.jpg,brown_bear\0699.jpg,brown_bear,0,289,480,3
D:\PYTHON_cem3\dataset\brown_bear\0700.jpg,brown_bear\0700.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0701.jpg,brown_bear\0701.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0702.jpg,brown_bear\0702.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0703.jpg,brown_bear\0703.jpg,brown_bear,0,289,480,3
D:\PYTHON_cem3\dataset\brown_bear\0704.jpg,brown_bear\0704.jpg,brown_bear,0,320,461,3
D:\PYTHON_cem3\dataset\brown_bear\0705.jpg,brown_bear\0705.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0706.jpg,brown_bear\0706.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0707.jpg,brown_bear\0707.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0708.jpg,brown_bear\0708.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0709.jpg,brown_bear\0709.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0710.jpg,brown_bear\0710.jpg,brown_bear,0,320,479,3
D:\PYTHON_cem3\dataset\brown_bear\0711.jpg,brown_bear\0711.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0712.jpg,brown_bear\0712.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0713.jpg,brown_bear\0713.jpg,brown_bear,0,320,424,3
D:\PYTHON_cem3\dataset\brown_bear\0714.jpg,brown_bear\0714.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0715.jpg,brown_bear\0715.jpg,brown_bear,0,288,480,3
D:\PYTHON_cem3\dataset\brown_bear\0716.jpg,brown_bear\0716.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0717.jpg,brown_bear\0717.jpg,brown_bear,0,320,240,3
D:\PYTHON_cem3\dataset\brown_bear\0718.jpg,brown_bear\0718.jpg,brown_bear,0,320,304,3
D:\PYTHON_cem3\dataset\brown_bear\0719.jpg,brown_bear\0719.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0720.jpg,brown_bear\0720.jpg,brown_bear,0,320,468,3
D:\PYTHON_cem3\dataset\brown_bear\0721.jpg,brown_bear\0721.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0722.jpg,brown_bear\0722.jpg,brown_bear,0,320,274,3
D:\PYTHON_cem3\dataset\brown_bear\0723.jpg,brown_bear\0723.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0724.jpg,brown_bear\0724.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0725.jpg,brown_bear\0725.jpg,brown_bear,0,297,480,3
D:\PYTHON_cem3\dataset\brown_bear\0726.jpg,brown_bear\0726.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0727.jpg,brown_bear\0727.jpg,brown_bear,0,320,394,3
D:\PYTHON_cem3\dataset\brown_bear\0728.jpg,brown_bear\0728.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0729.jpg,brown_bear\0729.jpg,brown_bear,0,320,474,3
D:\PYTHON_cem3\dataset\brown_bear\0730.jpg,brown_bear\0730.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0731.jpg,brown_bear\0731.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0732.jpg,brown_bear\0732.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0733.jpg,brown_bear\0733.jpg,brown_bear,0,300,480,3
D:\PYTHON_cem3\dataset\brown_bear\0734.jpg,brown_bear\0734.jpg,brown_bear,0,311,480,3
D:\PYTHON_cem3\dataset\brown_bear\0735.jpg,brown_bear\0735.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0736.jpg,brown_bear\0736.jpg,brown_bear,0,251,480,3
D:\PYTHON_cem3\dataset\brown_bear\0737.jpg,brown_bear\0737.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0738.jpg,brown_bear\0738.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0739.jpg,brown_bear\0739.jpg,brown_bear,0,319,480,3
D:\PYTHON_cem3\dataset\brown_bear\0740.jpg,brown_bear\0740.jpg,brown_bear,0,320,469,3
D:\PYTHON_cem3\dataset\brown_bear\0741.jpg,brown_bear\0741.jpg,brown_bear,0,320,241,3
D:\PYTHON_cem3\dataset\brown_bear\0742.jpg,brown_bear\0742.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0743.jpg,brown_bear\0743.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0744.jpg,brown_bear\0744.jpg,brown_bear,0,320,412,3
D:\PYTHON_cem3\dataset\brown_bear\0745.jpg,brown_bear\0745.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0746.jpg,brown_bear\0746.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0747.jpg,brown_bear\0747.jpg,brown_bear,0,270,480,3
D:\PYTHON_cem3\dataset\brown_bear\0748.jpg,brown_bear\0748.jpg,brown_bear,0,318,480,3
D:\PYTHON_cem3\dataset\brown_bear\0749.jpg,brown_bear\0749.jpg,brown_bear,0,320,400,3
D:\PYTHON_cem3\dataset\brown_bear\0750.jpg,brown_bear\0750.jpg,brown_bear,0,318,480,3
D:\PYTHON_cem3\dataset\brown_bear\0751.jpg,brown_bear\0751.jpg,brown_bear,0,320,400,3
D:\PYTHON_cem3\dataset\brown_bear\0752.jpg,brown_bear\0752.jpg,brown_bear,0,320,400,3
D:\PYTHON_cem3\dataset\brown_bear\0753.jpg,brown_bear\0753.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0754.jpg,brown_bear\0754.jpg,brown_bear,0,320,420,3
D:\PYTHON_cem3\dataset\brown_bear\0755.jpg,brown_bear\0755.jpg,brown_bear,0,314,480,3
D:\PYTHON_cem3\dataset\brown_bear\0756.jpg,brown_bear\0756.jpg,brown_bear,0,318,480,3
D:\PYTHON_cem3\dataset\brown_bear\0757.jpg,brown_bear\0757.jpg,brown_bear,0,306,480,3
D:\PYTHON_cem3\dataset\brown_bear\0758.jpg,brown_bear\0758.jpg,brown_bear,0,320,459,3
D:\PYTHON_cem3\dataset\brown_bear\0759.jpg,brown_bear\0759.jpg,brown_bear,0,320,480,3
D:\PYTHON_cem3\dataset\brown_bear\0760.jpg,brown_bear\0760.jpg,brown_bear,0,320,427,3
D:\PYTHON_cem3\dataset\brown_bear\0761.jpg,brown_bear\0761.jpg,brown_bear,0,320,472,3
D:\PYTHON_cem3\dataset\brown_bear\0762.jpg,brown_bear\0762.jpg,brown_bear,0,320,221,3
D:\PYTHON_cem3\dataset\brown_bear\0763.jpg,brown_bear\0763.jpg,brown_bear,0,320,480,3
